participant_id,domain,word,x_norm,y_norm,devnagri_word
61476,colours,lal,0.20509300058288,0.5720260003264225,लाल
61476,colours,neela,0.4178865768721842,0.3131709709121849,नीला
61476,colours,peela,0.412704748189216,0.5623613459709151,पीला
61476,colours,safed,0.5918170601663546,0.6474052858911593,सफेद
61476,colours,santara,0.299093633209435,0.5486676110765816,संतरा
61476,foods,aloo,0.2500916975793024,0.4230014097666079,आलू
61476,foods,baingan,0.2304190470715129,0.2865740099904879,बैंगन
61476,foods,chawal,0.2530560350980384,0.5160270293466452,चावल
61476,foods,dal,0.2015437110898777,0.5091928996714357,दाल
61476,foods,gajar,0.3724512193265524,0.430192525773315,गाजर
61476,foods,gobi,0.3189427409982449,0.6815248736071464,गोभी
61476,foods,matar,0.2253366271253098,0.6797398323774269,मटर
61476,foods,mirchi,0.0967562704145677,0.6976921468502802,मिर्ची
61476,foods,murga,0.6215339353954773,0.8086446601453725,मुर्गा
61476,foods,pyaaz,0.0994059628949388,0.4804539111885216,प्याज़
61476,foods,roti,0.2048067982792787,0.4140252525301812,रोटी
61476,foods,tamatar,0.0908223814165535,0.2987887388987706,टमाटर
62335,animals,कुत्ता,0.5755700412712967,0.4504160284156556,कुत्ता
62335,animals,गाय,0.5311486137949275,0.2782024103195087,गाय
62335,animals,चिड़िया,0.0636123967326149,0.4125386837364523,चिड़िया
62335,animals,चीता,0.4977198982860055,0.6253870348164378,चीता
62335,animals,बिल्ली,0.5168631197247547,0.5483261955081388,बिल्ली
62335,animals,भैंस,0.5616083102611046,0.2782024103195087,भैंस
62335,animals,शेर,0.5317152387501738,0.6195820813974665,शेर
62335,body-parts,आंख,0.5425081719016408,0.251934972478248,आंख
62335,body-parts,उँगलिया,0.5644039823519473,0.4523993756902628,उँगलिया
62335,body-parts,कान,0.5144857059633271,0.2983503889036896,कान
62335,body-parts,चेहरा,0.5414761883640826,0.2983745998300179,चेहरा
62335,body-parts,टांग,0.6296236498828517,0.5325077210618581,टांग
62335,body-parts,नाक,0.5657552372451594,0.3041795532489891,नाक
62335,body-parts,मुँह,0.5414239766142515,0.340944258235807,मुँह
62335,body-parts,हाथ,0.5206035132043652,0.4523993756902628,हाथ
62335,foods,खाना,0.6088446769127269,0.373838994276644,खाना
62335,foods,चाय,0.1561688447927499,0.6856859412151697,चाय
62335,foods,चावल,0.6681401736368008,0.3273751559985458,चावल
62335,foods,डोसा,0.5990535541851322,0.277065559700795,डोसा
62335,foods,दाल,0.2972709487847675,0.3579720979777067,दाल
62335,foods,मिठाई,0.6095800808974263,0.4686532334531743,मिठाई
62335,foods,रोटी,0.5512028904070368,0.3873596746612486,रोटी
68981,animals,Bear,0.1469586517369939,0.6515815232168213,Bear
68981,animals,Cat,0.5745595802944363,0.3886287423340684,Cat
68981,animals,Dog,0.5735629016506771,0.2706866862028337,Dog
68981,animals,Elephant,0.2564389000147902,0.3654270263738255,Elephant
68981,animals,Horse,0.4015282220265446,0.5143047037853842,Horse
68981,animals,Lion,0.215624861711618,0.6438476178967403,Lion
68981,animals,Monkey,0.4815229540053349,0.6051780912963355,Monkey
68981,animals,Rabbit,0.6247891315367753,0.3847617896740279,Rabbit
68981,animals,Tiger,0.174405641851078,0.5491072777257485,टाइगर
68981,animals,goat,0.5834706195603454,0.5897102806561735,goat
68981,animals,lamb,0.5866809736082598,0.6631823811969427,lamb
68981,body-parts,Ear,0.4379395533483548,0.3074227364732183,Ear
68981,body-parts,Finger,0.7106889004842049,0.7791909609981571,Finger
68981,body-parts,Hair,0.5058747569622349,0.1662789643817407,Hair
68981,body-parts,Hand,0.67252766181082,0.7153862421074892,Hand
68981,body-parts,Head,0.5056006348402053,0.3325579287634814,Head
68981,body-parts,Heart,0.4908994414874338,0.705718860457388,Heart
68981,body-parts,mouth,0.5089827029398517,0.5800428990060723,mouth
68981,body-parts,nose,0.5081660758530107,0.4640343192048579,nose
68981,foods,Banana,0.3689140264489862,0.6303132835865985,Banana
68981,foods,Bread,0.6484963004421622,0.440832603244615,Bread
68981,foods,Egg,0.6189941424762802,0.7559892450379143,Egg
68981,foods,Mango,0.3684037464420877,0.7115192894474487,Mango
68981,foods,Milk,0.5497253230016469,0.3093562128032385,Milk
68981,foods,Rice,0.6441502504695665,0.3460922630736232,Rice
68981,foods,fish,0.5870620571310075,0.8449291562188453,fish
71977,animals,कुत्ता,0.6475081354549399,0.0053937515031488,कुत्ता
71977,animals,चीता,0.0201775670719505,0.0092637204491296,चीता
71977,animals,बिल्ली,0.6721011226268054,0.5123355315513489,बिल्ली
71977,animals,शेर,0.0323467634471549,0.433388129622716,शेर
71977,body-parts,आँखें,0.0013035274497651,0.0073287359761392,आँखें
71977,body-parts,टांग,0.372036492715853,0.0092637204491296,टांग
71977,body-parts,नाक,0.0013006399366796,0.1168246875567962,नाक
71977,body-parts,हाथ,0.3701924530836115,0.1133175281995011,हाथ
71977,foods,आम,0.6792698193304658,0.0587751533670838,आम
71977,foods,चावल,0.3752874631412406,0.9264464492231458,चावल
72898,animals,Bull,0.5555826906329502,0.2577157149708909,Bull
72898,animals,Cat,0.4057430527293739,0.3080253112686416,Cat
72898,animals,Cow,0.5514148540454301,0.1899912584162263,Cow
72898,animals,Dog,0.3686658550739074,0.578125003633023,Dog
72898,animals,Elephant,0.849159654273139,0.1764463671052935,Elephant
72898,animals,Lion,0.4175940935255912,0.3931646280802199,Lion
72898,animals,Rabbit,0.5082848152561447,0.664086724276246,Rabbit
72898,animals,camel,0.6023611003700217,0.4938080316020497,camel
72898,animals,goat,0.6431136064593084,0.3989695814991911,goat
72898,animals,pig,0.4666768191102727,0.2112760876191209,pig
72898,body-parts,Ear,0.6359517364234062,0.2828705131197662,Ear
72898,body-parts,Hair,0.717011510874953,0.1891931245619497,Hair
72898,body-parts,Head,0.723196291095898,0.2867404820657471,Head
72898,body-parts,Neck,0.4720420738108246,0.4968556557674256,Neck
72898,body-parts,Tongue,0.6562571571551808,0.3738147833503157,Tongue
72898,body-parts,eye,0.6967818181997256,0.4280185595203756,eye
72898,body-parts,lips,0.7217020193347142,0.5092879073859731,lips
72898,body-parts,nose,0.7721306580841775,0.3931646280802199,nose
